COMPONENTE,DESCRICAO,ALIM,REGIONAL,SECCIONAL,BASE,CONJUNTO,FASE,CHAVE_PAI_ID,KVAN,KVAT_D,KVAT_N,TAP,TP_CONDUTOR,KM_TOTAL,MULT,NU,PERC_MULT,PERC_NU,CLIT,INT12M,DEC12M,FEC12M
100176698- X,Estacao Transformadora com Chave,STN01S2,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3173437,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178933-X,Instalacao Transformadora com Chave,CPX01C1,AMAPÁ,Porto Grande,Pedra Branca,SERRA DO NAVIO,B,3174371,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00399091,Instalacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3171931,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00402437,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3168608,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
SJ838,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,,,SANTANA,B,3184561,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SD289,Instalacao Transformadora com Chave,MCD01C1,,,,MACAPA - II,ABC,3185086,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100184929- X,Instalacao Transformadora com Chave,STR01P2,,Metropolitana,Macapá,SANTA RITA,ABC,3157951,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
105409,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Santana,SANTANA,B,3182487,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SL140,Instalacao Transformadora com Chave,STR01F2,,,,SANTA RITA,ABC,3159682,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SD020,Instalacao Transformadora com Chave,SJO01S4,,Metropolitana,Macapá,SANTA RITA,ABC,3183565,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02203972,Instalacao Transformadora com  Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,A,3163477,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C20715,Instalacao Transformadora (Companhia),CEN01C3,,Tartarugalzinho,Tartarugal,PORTO GRANDE,A,3160706,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100176094- X,Instalacao Transformadora (Companhia),CEN01C3,,Porto Grande,Ferreira Gomes,PORTO GRANDE,A,3160758,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
0997001,Instalacao Transformadora (Companhia),STN01S7,AMAPÁ,,,SANTANA,ABC,3184116,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
586_4077,Instalacao Transformadora com Chave,APR09P1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,B,3180487,3.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100191901- X,Instalacao Transformadora com  Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,A,3163523,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00944556,Instalacao Transformadora com  Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,A,3184477,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
8307,Instalacao Transformadora com  Chave,CEN01C3,,Porto Grande,Ferreira Gomes,PORTO GRANDE,C,3172144,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700045,Instalacao Transformadora com  Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,A,3146642,15.0000000000,,,,,,0.00000000,0.00000000,,,0,1,7.250882502e-05,1.967675035e-05
3104163,Instalacao Transformadora com Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,C,3183356,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01303943,Instalacao Transformadora com Chave,FTC01F1,,Metropolitana,Santana,,ABC,3181426,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100196972- X,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3168544,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01100041,Instalacao Transformadora com Chave,OIP01Y2,,Oiapoque,Oiapoque,OIAPOQUE,ABC,3145119,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
100180311- X,Instalacao Transformadora com  Chave,CEN09F1,,Porto Grande,Ferreira Gomes,,B,3183508,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS304,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,AB,3182505,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00199572,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3174981,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100174847X,Estacao Transformadora com Chave,FTC01F3,,Metropolitana,Santana,,ABC,3184995,225.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SK884,Instalacao Transformadora com Chave,FTC01F1,,,,,ABC,3184513,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00188557,Instalacao Transformadora com  Chave,SJO01S2,,Metropolitana,Macapá,SANTA RITA,ABC,3179063,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
04700021,Instalacao Transformadora com Chave,JAR01F1,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,ABC,3173085,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100189422- X,Instalacao Transformadora (Companhia),EQT01Y6,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3157423,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QT942,Instalacao Transformadora com Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,ABC,3161972,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100183262- X,Instalacao Transformadora com  Chave,APR09P1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,B,3182391,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
3626_E,Instalacao Transformadora com  Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,A,3178600,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01300896,Instalacao Transformadora com Chave,EQT01C1,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3154256,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02103024,Instalacao Transformadora com  Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,B,3156136,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700341,Instalacao Transformadora com Chave,PTG01P1,,Porto Grande,Porto Grande,PORTO GRANDE,ABC,3147342,150.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.001817195826,0.000141879749
SJ586,Instalacao Transformadora com  Chave,RIP09P1,,,,SANTANA,AC,3184160,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100188883- X,Estacao Transformadora com Chave,SJO01S1,,Metropolitana,Macapá,SANTA RITA,ABC,3153272,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100183011- X,Instalacao Transformadora com  Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,A,3173346,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00390270,Instalacao Transformadora com  Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3172127,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SC797,Instalacao Transformadora com  Chave,CPX01C2,AMAPÁ,Porto Grande,Porto Grande,SERRA DO NAVIO,A,3178996,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100192312- X,Instalacao Transformadora com  Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,A,3164644,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00389257,Estacao Transformadora com Chave,STN01S8,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3183386,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100280,Instalacao Transformadora com Chave,STR01P9,,Metropolitana,Macapá,SANTA RITA,ABC,3159523,225.0000000000,,,,,,0.00000000,0.00000000,,,0,2,0.001356571679,0.0004808147827
3103703,Instalacao Transformadora com Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,A,3179560,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
09903002,Instalacao Transformadora com  Chave,CPX01C1,AMAPÁ,Porto Grande,Porto Grande,SERRA DO NAVIO,B,3144236,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
2052,Instalacao Transformadora com Chave,STR01P3,,Metropolitana,Macapá,SANTA RITA,ABC,3159810,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00190549,Instalacao Transformadora com  Chave,MCD01W1,,Metropolitana,Macapá,MACAPA - II,ABC,3172708,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02300968,Instalacao Transformadora com Chave,STN01S6,AMAPÁ,Metropolitana,Santana,SANTANA,A,3171616,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00199898,Instalacao Transformadora com  Chave,SJO01S3,,Metropolitana,Macapá,SANTA RITA,ABC,3158057,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
100188331- X,Instalacao Transformadora (Companhia),INJ01N1,,Laranjal do Jari,Vitória do Jari,PORTO GRANDE,B,3159427,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00101165,Instalacao Transformadora com Chave,EQT01C2,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3155478,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00189528,Instalacao Transformadora com Chave,STR01P6,,Metropolitana,Macapá,SANTA RITA,ABC,3159078,225.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100189108- X,Estação Transformadora (Particular),STR01P5,,Metropolitana,Macapá,SANTA RITA,ABC,3158553,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100177097- X,Instalacao Transformadora (Companhia),JAR01F1,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,B,3156818,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
3104222,Instalacao Transformadora com Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,C,3172264,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700217,Instalacao Transformadora com Chave,PTG01P3,,Porto Grande,Porto Grande,PORTO GRANDE,ABC,3146217,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
100176128- X,Instalacao Transformadora com  Chave,CEN01C3,,Tartarugalzinho,Tartarugal,PORTO GRANDE,A,3160638,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00101688,Instalacao Transformadora com Chave,STN01W3,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3185101,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.003149459675,0.001132748672
00943601,Instalacao Transformadora com  Chave,SNV01N3,,Porto Grande,Serra do Navio,SERRA DO NAVIO,A,3178112,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QT395,Instalacao Transformadora com  Chave,CEN01C3,,Porto Grande,Ferreira Gomes,PORTO GRANDE,A,3178469,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SK164,Instalacao Transformadora com  Chave,CPX01C1,AMAPÁ,,,SERRA DO NAVIO,A,3185224,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
RG691,Instalacao Transformadora com  Chave,TTG01Y2,,Tartarugalzinho,Amapá,TARTARUGALZINHO,B,3179333,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
4759,Instalacao Transformadora com Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,ABC,3171411,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
00301541,Instalacao Transformadora com Chave,STN01S8,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3185288,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.004266025933,0.0003768241263
SK239,Instalacao Transformadora com Chave,INJ01N1,,,,PORTO GRANDE,AB,3185095,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SK868,Instalacao Transformadora com Chave,MCD01C5,,,,MACAPA - II,ABC,3184582,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00942724,Instalacao Transformadora com  Chave,CEN01C3,,Tartarugalzinho,Tartarugal,PORTO GRANDE,A,3177516,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100443,Instalacao Transformadora com Chave,SJO01S7,,Metropolitana,Macapá,SANTA RITA,ABC,3183943,150.0000000000,,,,,,0.00000000,0.00000000,,,0,2,0.0044722956,0.0009997496545
100192213- X,Instalacao Transformadora com Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,A,3178137,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C16469,Instalacao Transformadora (Companhia),INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,C,3164362,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179428- X,Instalacao Transformadora (Companhia),STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,A,3155989,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00104095,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3169636,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00390439,Estacao Transformadora com Chave,STN01S2,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3152665,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
RS655,Instalacao Transformadora com Chave,OIP01Y2,,,,OIAPOQUE,AC,3184817,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
230_E,Instalacao Transformadora com Chave,EQT01Y4,AMAPÁ,,,EQUATORIAL,ABC,3157276,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C16555,Instalacao Transformadora com  Chave,INJ01N2,,Metropolitana,Macapá,PORTO GRANDE,ABC,3174838,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
04700259,Instalacao Transformadora com Chave,JAR01F4,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,ABC,3153793,150.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0003450305092,0.0004223139648
581988,Instalacao Transformadora com Chave,RIP09P1,,Metropolitana,Macapá,SANTANA,A,3174929,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
475649,Instalacao Transformadora com  Chave,STN01S3,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3178128,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00399497,Instalacao Transformadora com Chave,FTC01F2,,Metropolitana,Santana,,ABC,3156360,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
08703014,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Santana,SANTANA,A,3171545,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
946627,Instalacao Transformadora com  Chave,TTG01Y1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,B,3180753,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01788816,Instalacao Transformadora com  Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,B,3146746,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100192271- X,Estacao Transformadora com Chave,INJ01N3,,Laranjal do Jari,Vitória do Jari,PORTO GRANDE,A,3164550,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
02300247,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Porto Grande,Porto Grande,SANTANA,C,3168091,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100195617- X,Instalacao Transformadora (Companhia),EQT01C1,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,A,3166539,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01303016,Instalacao Transformadora com  Chave,EQT01Y6,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,A,3157427,15.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
319X,Instalacao Transformadora com Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,A,3174404,5.0000000000,5.0000000000,5.0000000000,,,,0.00000000,0.00000000,,,0,,,
QU098,Instalacao Transformadora com Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,ABC,3174607,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00102867,Instalacao Transformadora com Chave,MCD01W3,,Metropolitana,Macapá,MACAPA - II,ABC,3157707,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00403033,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,C,3182463,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700211,Estação Transformadora (Particular),CPX01C3,AMAPÁ,Porto Grande,Porto Grande,SERRA DO NAVIO,ABC,3146133,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100179814- X,Estacao Transformadora com Chave,STN01S4,AMAPÁ,Metropolitana,Mazagão,SANTANA,ABC,3156132,30.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100199363- X,Instalacao Transformadora com  Chave,RIP09P1,,Metropolitana,Mazagão,SANTANA,A,3167263,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
1333221,Estacao Transformadora com Chave,EQT01Y4,AMAPÁ,,,EQUATORIAL,ABC,3184148,750.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100200,Instalacao Transformadora com Chave,STR01F1,,Metropolitana,Macapá,SANTA RITA,ABC,3176521,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
C20097,Instalacao Transformadora com Chave,CEN01C3,,Porto Grande,Ferreira Gomes,PORTO GRANDE,ABC,3160825,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
16052,Instalacao Transformadora com Chave,MCD01W2,,Metropolitana,Macapá,MACAPA - II,ABC,3185314,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
93488,Instalacao Transformadora com  Chave,OIP01Y2,,Oiapoque,Oiapoque,OIAPOQUE,ABC,3145140,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100283,Instalacao Transformadora com Chave,EQT01Y4,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3157273,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00300843,Instalacao Transformadora com Chave,STN01S7,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3152293,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
00403004,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Porto Grande,Porto Grande,SANTANA,B,3170288,25.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SC376,Instalacao Transformadora com Chave,EQT01C7,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3154030,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
06999050,Estação Transformadora (Particular),MD101M3,,Metropolitana,Macapá,,ABC,3157001,75.0000000000,,,,,,0.00000000,0.00000000,,,0,1,1.248786341e-05,7.893718968e-06
RG818,Instalacao Transformadora com Chave,SJO01S2,,Metropolitana,Macapá,SANTA RITA,ABC,3182653,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00204519,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Porto Grande,Porto Grande,SANTANA,B,3170389,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SC362,Instalacao Transformadora com Chave,EQT01Y1,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3184816,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
3230,Instalacao Transformadora com Chave,STN01S7,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3183183,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
04700006,Instalacao Transformadora com Chave,JAR01F3,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,ABC,3175095,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
02300196,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Santana,SANTANA,C,3173096,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
QU010,Instalacao Transformadora com Chave,STR01F2,,Metropolitana,Macapá,SANTA RITA,ABC,3159617,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100182305- X,Instalacao Transformadora com Chave,MCD01C5,,Metropolitana,Macapá,MACAPA - II,ABC,3156692,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
C16533,Instalacao Transformadora com  Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,B,3178870,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00101317,Instalacao Transformadora com Chave,MCD01C4,,Metropolitana,Macapá,MACAPA - II,ABC,3174796,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
10326,Instalacao Transformadora (Companhia),TRV09L1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,C,3144770,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
159X,Instalacao Transformadora com  Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,A,3146639,3.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00104810,Instalacao Transformadora com Chave,EQT01C3,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3185340,112.5000000000,,,,,,0.00000000,0.00000000,,,0,2,0.001062797324,0.0003139262515
00102782,Instalacao Transformadora (Companhia),MCD01W3,,Metropolitana,Macapá,MACAPA - II,ABC,3163838,150.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01700914,Instalacao Transformadora com  Chave,PTG01P1,,Porto Grande,Porto Grande,PORTO GRANDE,A,3180055,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00100616,Instalacao Transformadora com Chave,SJO01S7,,Metropolitana,Macapá,SANTA RITA,ABC,3180606,112.5000000000,,,,,,0.00000000,0.00000000,,,0,1,0.001533634381,0.0002092841677
01790955,Instalacao Transformadora (Companhia),PTG01P1,,Porto Grande,Porto Grande,PORTO GRANDE,A,3147403,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00301819,Instalacao Transformadora com Chave,STN01S4,AMAPÁ,Metropolitana,Santana,SANTANA,ABC,3155984,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
090X,Instalacao Transformadora com Chave,JAR01F4,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,ABC,3153777,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
313352,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,B,3177564,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
00301911,Instalacao Transformadora com Chave,STN01S7,AMAPÁ,Metropolitana,Santana,SANTANA,C,3152661,10.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0001572665575,7.9331395e-06
00188499,Estação Transformadora (Particular),STR01P2,,Metropolitana,Macapá,SANTA RITA,ABC,3157945,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
651X,Instalacao Transformadora com Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,ABC,3174609,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
766X,Instalacao Transformadora com  Chave,PTG01P2,,Porto Grande,Porto Grande,PORTO GRANDE,A,3146642,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100191116- X,Instalacao Transformadora com  Chave,MCD01W4,,Metropolitana,Macapá,MACAPA - II,A,3179648,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
589926,Instalacao Transformadora com  Chave,EQT01Y6,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,C,3176982,37.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100178952-X,Instalacao Transformadora com  Chave,SNV01N1,,Porto Grande,Pedra Branca,SERRA DO NAVIO,A,3174216,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
08503047,Instalacao Transformadora com  Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,C,3164360,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
060X,Instalacao Transformadora com Chave,INJ01N3,,Metropolitana,Macapá,PORTO GRANDE,ABC,3164564,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
176_E,Instalacao Transformadora com Chave,EQT01Y4,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3157283,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
460691,Instalacao Transformadora com  Chave,CEN09F1,,Porto Grande,Ferreira Gomes,,B,3183508,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
SC713,Instalacao Transformadora com  Chave,APR09P1,,Tartarugalzinho,Tartarugal,TARTARUGALZINHO,B,3182391,10.0000000000,,,,,,0.00000000,0.00000000,,,0,1,0.0001805964494,3.946859484e-06
RR840,Instalacao Transformadora com Chave,EQT01Y6,AMAPÁ,Metropolitana,Macapá,EQUATORIAL,ABC,3154336,112.5000000000,,,,,,0.00000000,0.00000000,,,0,,,
8906800,Instalacao Transformadora com Chave,MCD01C4,,Metropolitana,Macapá,MACAPA - II,ABC,3175060,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
15154,Instalacao Transformadora com Chave,MCD01C2,,Metropolitana,Macapá,MACAPA - II,ABC,3173066,45.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
01500366,Instalacao Transformadora com  Chave,CEN01C3,,Porto Grande,Ferreira Gomes,PORTO GRANDE,A,3160837,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
098X,Instalacao Transformadora com Chave,JAR01F4,AMAPÁ,Metropolitana,Macapá,LARANJAL DO JARI,ABC,3173072,75.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
100194499- X,Instalacao Transformadora com  Chave,STN01S6,AMAPÁ,Metropolitana,Macapá,SANTANA,A,3182842,10.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
16552,Instalacao Transformadora com  Chave,CAL01C1,AMAPÁ,Tartarugalzinho,Calçoene,CALCOENE,A,3166871,5.0000000000,,,,,,0.00000000,0.00000000,,,0,,,
